Unnamed: 0,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62491_SNP_17612429-exonerate_protein2genome-gene-0.0-mRNA-3,RecName: Full=Vesicle-associated membrane protein 7; Short=VAMP-7; AltName: Full=Synaptobrevin-like protein 1,101,20.0,6.58455e-62,66.59,43.0,P:GO:0000226; P:GO:0006888; P:GO:0006911; P:GO:0007033; P:GO:0008333; P:GO:0009651; P:GO:0009737; P:GO:0010118; P:GO:0017156; P:GO:0034197; P:GO:0035493; P:GO:0043001; P:GO:0043308; P:GO:0043312; P:GO:0047496; P:GO:0048280; P:GO:0050775; P:GO:0090161; P:GO:1900483; F:GO:0005484; F:GO:0019905; C:GO:0000139; C:GO:0000331; C:GO:0005765; C:GO:0005789; C:GO:0005886; C:GO:0009504; C:GO:0009986; C:GO:0030027; C:GO:0030141; C:GO:0030175; C:GO:0030285; C:GO:0030669; C:GO:0031143; C:GO:0031201; C:GO:0031902; C:GO:0032588; C:GO:0033263; C:GO:0043005; C:GO:0045177; C:GO:0045335; C:GO:0048471; C:GO:0098686,"P:microtubule cytoskeleton organization; P:endoplasmic reticulum to Golgi vesicle-mediated transport; P:phagocytosis, engulfment; P:vacuole organization; P:endosome to lysosome transport; P:response to salt stress; P:response to abscisic acid; P:stomatal movement; P:calcium-ion regulated exocytosis; P:triglyceride transport; P:SNARE complex assembly; P:Golgi to plasma membrane protein transport; P:eosinophil degranulation; P:neutrophil degranulation; P:vesicle transport along microtubule; P:vesicle fusion with Golgi apparatus; P:positive regulation of dendrite morphogenesis; P:Golgi ribbon formation; P:regulation of protein targeting to vacuolar membrane; F:SNAP receptor activity; F:syntaxin binding; C:Golgi membrane; C:contractile vacuole; C:lysosomal membrane; C:endoplasmic reticulum membrane; C:plasma membrane; C:cell plate; C:cell surface; C:lamellipodium; C:secretory granule; C:filopodium; C:integral component of synaptic vesicle membrane; C:clathrin-coated endocytic vesicle membrane; C:pseudopodium; C:SNARE complex; C:late endosome membrane; C:trans-Golgi network membrane; C:CORVET complex; C:neuron projection; C:apical part of cell; C:phagocytic vesicle; C:perinuclear region of cytoplasm; C:hippocampal mossy fiber to CA3 synapse",,,,,
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_17057_SNP_457058-exonerate_protein2genome-gene-0.2-mRNA-1,"RecName: Full=Pentatricopeptide repeat-containing protein At2g29760, chloroplastic; AltName: Full=Protein ORGANELLE TRANSCRIPT PROCESSING 81; Flags: Precursor",100,20.0,5.47765e-43,70.16,9.0,P:GO:0016554; P:GO:0031425; P:GO:0080156; P:GO:1900865; F:GO:0003700; F:GO:0003729; F:GO:0005515; F:GO:0008270; C:GO:0009507,P:cytidine to uridine editing; P:chloroplast RNA processing; P:mitochondrial mRNA modification; P:chloroplast RNA modification; F:DNA-binding transcription factor activity; F:mRNA binding; F:protein binding; F:zinc ion binding; C:chloroplast,,,IPR002885 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR002885 (PFAM); IPR002885 (TIGRFAM); PTHR47926:SF99 (PANTHER); PTHR47926 (PANTHER); IPR002885 (PROSITE_PROFILES),F:GO:0005515,F:protein binding
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_47900_SNP_1597869-exonerate_est2genome-gene-0.0-mRNA-1,"RecName: Full=Histone-lysine N-methyltransferase, H3 lysine-36 specific; AltName: Full=SET domain-containing protein 2",99,20.0,3.16638e-52,69.32,69.0,P:GO:0000122; P:GO:0001525; P:GO:0001702; P:GO:0001763; P:GO:0001843; P:GO:0003149; P:GO:0003289; P:GO:0003290; P:GO:0006298; P:GO:0006353; P:GO:0006368; P:GO:0009908; P:GO:0010224; P:GO:0010228; P:GO:0010569; P:GO:0010793; P:GO:0016575; P:GO:0018026; P:GO:0030174; P:GO:0030437; P:GO:0030900; P:GO:0032465; P:GO:0032727; P:GO:0033135; P:GO:0034340; P:GO:0034770; P:GO:0035066; P:GO:0035441; P:GO:0035987; P:GO:0045128; P:GO:0045893; P:GO:0048298; P:GO:0048332; P:GO:0048701; P:GO:0048864; P:GO:0051607; P:GO:0060039; P:GO:0060195; P:GO:0060348; P:GO:0060669; P:GO:0060977; P:GO:0070201; P:GO:0071441; P:GO:0097676; P:GO:1900049; P:GO:1902850; P:GO:1903025; P:GO:1905634; P:GO:2000616; P:GO:2001032; P:GO:2001255; F:GO:0000978; F:GO:0003682; F:GO:0003714; F:GO:0008270; F:GO:0030331; F:GO:0042799; F:GO:0042800; F:GO:0043014; F:GO:0046965; F:GO:0046966; F:GO:0046975; F:GO:0046976; F:GO:0050681; F:GO:0140537; C:GO:0000775; C:GO:0000785; C:GO:0005829; C:GO:0035097,"P:negative regulation of transcription by RNA polymerase II; P:angiogenesis; P:gastrulation with mouth forming second; P:morphogenesis of a branching structure; P:neural tube closure; P:membranous septum morphogenesis; P:atrial septum primum morphogenesis; P:atrial septum secundum morphogenesis; P:mismatch repair; P:DNA-templated transcription, termination; P:transcription elongation from RNA polymerase II promoter; P:flower development; P:response to UV-B; P:vegetative to reproductive phase transition of meristem; P:regulation of double-strand break repair via homologous recombination; P:regulation of mRNA export from nucleus; P:histone deacetylation; P:peptidyl-lysine monomethylation; P:regulation of DNA-templated DNA replication initiation; P:ascospore formation; P:forebrain development; P:regulation of cytokinesis; P:positive regulation of interferon-alpha production; P:regulation of peptidyl-serine phosphorylation; P:response to type I interferon; P:histone H4-K20 methylation; P:positive regulation of histone acetylation; P:cell migration involved in vasculogenesis; P:endodermal cell differentiation; P:negative regulation of reciprocal meiotic recombination; P:positive regulation of transcription, DNA-templated; P:positive regulation of isotype switching to IgA isotypes; P:mesoderm morphogenesis; P:embryonic cranial skeleton morphogenesis; P:stem cell development; P:defense response to virus; P:pericardium development; P:negative regulation of antisense RNA transcription; P:bone development; P:embryonic placenta morphogenesis; P:coronary vasculature morphogenesis; P:regulation of establishment of protein localization; P:negative regulation of histone H3-K14 acetylation; P:histone H3-K36 dimethylation; P:regulation of histone exchange; P:microtubule cytoskeleton organization involved in mitosis; P:regulation of RNA polymerase II regulatory region sequence-specific DNA binding; P:regulation of protein localization to chromatin; P:negative regulation of histone H3-K9 acetylation; P:regulation of double-strand break repair via nonhomologous end joining; P:positive regulation of histone H3-K36 trimethylation; F:RNA polymerase II cis-regulatory region sequence-specific DNA binding; F:chromatin binding; F:transcription corepressor activity; F:zinc ion binding; F:nuclear estrogen receptor binding; F:histone methyltransferase activity (H4-K20 specific); F:histone methyltransferase activity (H3-K4 specific); F:alpha-tubulin binding; F:nuclear retinoid X receptor binding; F:nuclear thyroid hormone receptor binding; F:histone methyltransferase activity (H3-K36 specific); F:histone methyltransferase activity (H3-K27 specific); F:nuclear androgen receptor binding; F:transcription regulator activator activity; C:chromosome, centromeric region; C:chromatin; C:cytosol; C:histone methyltransferase complex",EC:2.1.1.356,[Histone H3]-lysine(27) N-trimethyltransferase,,,
True,"[INTERPRO, NO-BLAST, ANNOTATED]",maker-Scaffold_23621_SNP_2202981-exonerate_protein2genome-gene-0.1-mRNA-2,---NA---,97,,,,2.0,F:GO:0003676; F:GO:0004523,F:nucleic acid binding; F:RNA-DNA hybrid ribonuclease activity,,,IPR002156 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); PTHR34023 (PANTHER); IPR044730 (CDD); IPR012337 (SUPERFAMILY),F:GO:0003676; F:GO:0004523,F:nucleic acid binding; F:RNA-DNA hybrid ribonuclease activity
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_56543_SNP_14798389-exonerate_protein2genome-gene-0.2-mRNA-1,RecName: Full=ABSCISIC ACID-INSENSITIVE 5-like protein 4; AltName: Full=Abscisic acid responsive elements-binding factor 1; Short=ABRE-binding factor 1; AltName: Full=bZIP transcription factor 35; Short=AtbZIP35,94,13.0,3.3453400000000003e-26,60.5,13.0,P:GO:0009414; P:GO:0009651; P:GO:0009739; P:GO:0009789; P:GO:0010115; P:GO:0010187; P:GO:0045893; P:GO:0048316; P:GO:0090332; F:GO:0000976; F:GO:0001216; F:GO:0005515; C:GO:0005634,"P:response to water deprivation; P:response to salt stress; P:response to gibberellin; P:positive regulation of abscisic acid-activated signaling pathway; P:regulation of abscisic acid biosynthetic process; P:negative regulation of seed germination; P:positive regulation of transcription, DNA-templated; P:seed development; P:stomatal closure; F:transcription cis-regulatory region binding; F:DNA-binding transcription activator activity; F:protein binding; C:nucleus",,,PTHR22952:SF436 (PANTHER); IPR043452 (PANTHER),P:GO:0045893; F:GO:0003700,"P:positive regulation of transcription, DNA-templated; F:DNA-binding transcription factor activity"
True,"[INTERPRO, NO-BLAST]",maker-Scaffold_62540_SNP_3710393-exonerate_est2genome-gene-0.1-mRNA-1,---NA---,94,,,,,,,,,no IPS match,no IPS match,no IPS match
True,[NO-BLAST],maker-Scaffold_5036_SNP_12188081-exonerate_protein2genome-gene-0.0-mRNA-1,---NA---,91,,,,,,,,,,,
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62480_SNP_2374442-exonerate_est2genome-gene-0.0-mRNA-7,RecName: Full=Puromycin-sensitive aminopeptidase; Short=PSA; AltName: Full=Cytosol alanyl aminopeptidase; Short=AAP-S,89,7.0,2.3921200000000003e-34,69.17,11.0,P:GO:0006508; P:GO:0009926; P:GO:0043171; P:GO:0071456; F:GO:0008270; F:GO:0010013; F:GO:0042277; F:GO:0070006; C:GO:0005783; C:GO:0005829; C:GO:0005886,P:proteolysis; P:auxin polar transport; P:peptide catabolic process; P:cellular response to hypoxia; F:zinc ion binding; F:N-1-naphthylphthalamic acid binding; F:peptide binding; F:metalloaminopeptidase activity; C:endoplasmic reticulum; C:cytosol; C:plasma membrane,EC:3.4.11,Acting on peptide bonds (peptidases),IPR024571 (PFAM); G3DSA:1.25.50.20 (GENE3D); PTHR11533 (PANTHER); PTHR11533:SF269 (PANTHER),no GO terms,no GO terms
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_63514_SNP_229274-exonerate_est2genome-gene-0.0-mRNA-1,"RecName: Full=Arginase 1, mitochondrial; AltName: Full=Arginine amidohydrolase 1; Flags: Precursor",77,6.0,7.82099e-31,81.66,9.0,P:GO:0000050; P:GO:0019547; P:GO:0033389; P:GO:0034214; F:GO:0000287; F:GO:0004053; F:GO:0008783; F:GO:0030145; C:GO:0005739,"P:urea cycle; P:arginine catabolic process to ornithine; P:putrescine biosynthetic process from arginine, using agmatinase; P:protein hexamerization; F:magnesium ion binding; F:arginase activity; F:agmatinase activity; F:manganese ion binding; C:mitochondrion",EC:3.5.3.11,Agmatinase,IPR006035 (PANTHER); PTHR11358:SF32 (PANTHER),F:GO:0046872,F:metal ion binding
True,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62540_SNP_3710393-exonerate_est2genome-gene-0.3-mRNA-1,RecName: Full=Serine/threonine-protein kinase BSK1; AltName: Full=Brassinosteroid-signaling kinase 1,75,12.0,1.18666e-44,91.31,15.0,P:GO:0006468; P:GO:0009737; P:GO:0010098; P:GO:0042742; P:GO:0045087; P:GO:0050832; P:GO:0080159; P:GO:1900459; P:GO:1902533; F:GO:0004674; F:GO:0004712; F:GO:0005515; F:GO:0005524; F:GO:0106310; C:GO:0009898,P:protein phosphorylation; P:response to abscisic acid; P:suspensor development; P:defense response to bacterium; P:innate immune response; P:defense response to fungus; P:zygote elongation; P:positive regulation of brassinosteroid mediated signaling pathway; P:positive regulation of intracellular signal transduction; F:protein serine/threonine kinase activity; F:protein serine/threonine/tyrosine kinase activity; F:protein binding; F:ATP binding; F:protein serine kinase activity; C:cytoplasmic side of plasma membrane,EC:2.7.12.1,Dual-specificity kinase,G3DSA:1.10.510.10 (GENE3D); IPR045845 (PANTHER); PTHR45863:SF22 (PANTHER); IPR000719 (PROSITE_PROFILES); IPR011009 (SUPERFAMILY),P:GO:0006468; P:GO:0009742; F:GO:0004672; F:GO:0005524,P:protein phosphorylation; P:brassinosteroid mediated signaling pathway; F:protein kinase activity; F:ATP binding
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62491_SNP_17612429-exonerate_protein2genome-gene-0.0-mRNA-4,RecName: Full=Vesicle-associated membrane protein 7; Short=VAMP-7; AltName: Full=Synaptobrevin-like protein 1,74,18.0,8.63644e-38,70.17,39.0,P:GO:0006888; P:GO:0006911; P:GO:0007033; P:GO:0008333; P:GO:0009651; P:GO:0009737; P:GO:0010118; P:GO:0017156; P:GO:0034197; P:GO:0035493; P:GO:0043001; P:GO:0043308; P:GO:0043312; P:GO:0047496; P:GO:0048280; P:GO:0050775; P:GO:1900483; F:GO:0005484; F:GO:0019905; C:GO:0000139; C:GO:0000331; C:GO:0005765; C:GO:0005789; C:GO:0005886; C:GO:0009504; C:GO:0009986; C:GO:0030027; C:GO:0030175; C:GO:0030285; C:GO:0030667; C:GO:0031143; C:GO:0031201; C:GO:0031902; C:GO:0033263; C:GO:0043005; C:GO:0045177; C:GO:0045335; C:GO:0048471; C:GO:0098686,"P:endoplasmic reticulum to Golgi vesicle-mediated transport; P:phagocytosis, engulfment; P:vacuole organization; P:endosome to lysosome transport; P:response to salt stress; P:response to abscisic acid; P:stomatal movement; P:calcium-ion regulated exocytosis; P:triglyceride transport; P:SNARE complex assembly; P:Golgi to plasma membrane protein transport; P:eosinophil degranulation; P:neutrophil degranulation; P:vesicle transport along microtubule; P:vesicle fusion with Golgi apparatus; P:positive regulation of dendrite morphogenesis; P:regulation of protein targeting to vacuolar membrane; F:SNAP receptor activity; F:syntaxin binding; C:Golgi membrane; C:contractile vacuole; C:lysosomal membrane; C:endoplasmic reticulum membrane; C:plasma membrane; C:cell plate; C:cell surface; C:lamellipodium; C:filopodium; C:integral component of synaptic vesicle membrane; C:secretory granule membrane; C:pseudopodium; C:SNARE complex; C:late endosome membrane; C:CORVET complex; C:neuron projection; C:apical part of cell; C:phagocytic vesicle; C:perinuclear region of cytoplasm; C:hippocampal mossy fiber to CA3 synapse",,,,,
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62491_SNP_17612429-exonerate_protein2genome-gene-0.2-mRNA-1,RecName: Full=Vesicle-associated membrane protein 7; Short=VAMP-7; AltName: Full=Synaptobrevin-like protein 1,74,18.0,2.85251e-38,70.08,39.0,P:GO:0006888; P:GO:0006911; P:GO:0007033; P:GO:0008333; P:GO:0009651; P:GO:0009737; P:GO:0010118; P:GO:0017156; P:GO:0034197; P:GO:0035493; P:GO:0043001; P:GO:0043308; P:GO:0043312; P:GO:0047496; P:GO:0048280; P:GO:0050775; P:GO:1900483; F:GO:0005484; F:GO:0019905; C:GO:0000139; C:GO:0000331; C:GO:0005765; C:GO:0005789; C:GO:0005886; C:GO:0009504; C:GO:0009986; C:GO:0030027; C:GO:0030175; C:GO:0030285; C:GO:0030667; C:GO:0031143; C:GO:0031201; C:GO:0031902; C:GO:0033263; C:GO:0043005; C:GO:0045177; C:GO:0045335; C:GO:0048471; C:GO:0098686,"P:endoplasmic reticulum to Golgi vesicle-mediated transport; P:phagocytosis, engulfment; P:vacuole organization; P:endosome to lysosome transport; P:response to salt stress; P:response to abscisic acid; P:stomatal movement; P:calcium-ion regulated exocytosis; P:triglyceride transport; P:SNARE complex assembly; P:Golgi to plasma membrane protein transport; P:eosinophil degranulation; P:neutrophil degranulation; P:vesicle transport along microtubule; P:vesicle fusion with Golgi apparatus; P:positive regulation of dendrite morphogenesis; P:regulation of protein targeting to vacuolar membrane; F:SNAP receptor activity; F:syntaxin binding; C:Golgi membrane; C:contractile vacuole; C:lysosomal membrane; C:endoplasmic reticulum membrane; C:plasma membrane; C:cell plate; C:cell surface; C:lamellipodium; C:filopodium; C:integral component of synaptic vesicle membrane; C:secretory granule membrane; C:pseudopodium; C:SNARE complex; C:late endosome membrane; C:CORVET complex; C:neuron projection; C:apical part of cell; C:phagocytic vesicle; C:perinuclear region of cytoplasm; C:hippocampal mossy fiber to CA3 synapse",,,,,
True,[NO-BLAST],maker-Scaffold_23621_SNP_2202981-exonerate_est2genome-gene-0.1-mRNA-1,---NA---,68,,,,,,,,,,,
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_28087_SNP_43758310-exonerate_est2genome-gene-0.0-mRNA-1,RecName: Full=ABC transporter G family member 1; Short=ABC transporter ABCG.1; Short=PhABCG1,65,6.0,3.02739e-29,79.23,23.0,P:GO:0009611; P:GO:0009651; P:GO:0009737; P:GO:0010025; P:GO:0010222; P:GO:0010345; P:GO:0010588; P:GO:0010597; P:GO:0015908; P:GO:0042335; P:GO:0051607; P:GO:0055085; P:GO:0080051; P:GO:0080172; P:GO:0140352; F:GO:0005524; F:GO:0015245; F:GO:0015562; F:GO:0042803; F:GO:0140359; C:GO:0005783; C:GO:0009897; C:GO:0016021,P:response to wounding; P:response to salt stress; P:response to abscisic acid; P:wax biosynthetic process; P:stem vascular tissue pattern formation; P:suberin biosynthetic process; P:cotyledon vascular tissue pattern formation; P:green leaf volatile biosynthetic process; P:fatty acid transport; P:cuticle development; P:defense response to virus; P:transmembrane transport; P:cutin transport; P:petal epidermis patterning; P:export from cell; F:ATP binding; F:fatty acid transmembrane transporter activity; F:efflux transmembrane transporter activity; F:protein homodimerization activity; F:ABC-type transporter activity; C:endoplasmic reticulum; C:external side of plasma membrane; C:integral component of membrane,EC:7,Translocases,,,
True,[NO-BLAST],maker-Scaffold_56543_SNP_14798389-exonerate_est2genome-gene-0.0-mRNA-1,---NA---,62,,,,,,,,,,,
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_17057_SNP_457058-exonerate_protein2genome-gene-0.5-mRNA-1,RecName: Full=Receptor-like protein Cf-9 homolog; Flags: Precursor,58,20.0,2.3674e-11,62.2,39.0,P:GO:0001558; P:GO:0002238; P:GO:0009556; P:GO:0009611; P:GO:0009651; P:GO:0009664; P:GO:0009729; P:GO:0009742; P:GO:0009753; P:GO:0009944; P:GO:0009965; P:GO:0010078; P:GO:0010082; P:GO:0010087; P:GO:0010103; P:GO:0010148; P:GO:0010152; P:GO:0010555; P:GO:0016310; P:GO:0030155; P:GO:0042742; P:GO:0044238; P:GO:0045087; P:GO:0048281; P:GO:0050832; P:GO:0051302; P:GO:0070370; P:GO:1901564; P:GO:1905421; P:GO:2000280; F:GO:0001653; F:GO:0004383; F:GO:0004674; F:GO:0019199; F:GO:0033612; F:GO:0042277; F:GO:0042803; C:GO:0005886; C:GO:0043231,P:regulation of cell growth; P:response to molecule of fungal origin; P:microsporogenesis; P:response to wounding; P:response to salt stress; P:plant-type cell wall organization; P:detection of brassinosteroid stimulus; P:brassinosteroid mediated signaling pathway; P:response to jasmonic acid; P:polarity specification of adaxial/abaxial axis; P:leaf morphogenesis; P:maintenance of root meristem identity; P:regulation of root meristem growth; P:phloem or xylem histogenesis; P:stomatal complex morphogenesis; P:transpiration; P:pollen maturation; P:response to mannitol; P:phosphorylation; P:regulation of cell adhesion; P:defense response to bacterium; P:primary metabolic process; P:innate immune response; P:inflorescence morphogenesis; P:defense response to fungus; P:regulation of cell division; P:cellular heat acclimation; P:organonitrogen compound metabolic process; P:regulation of plant organ morphogenesis; P:regulation of root development; F:peptide receptor activity; F:guanylate cyclase activity; F:protein serine/threonine kinase activity; F:transmembrane receptor protein kinase activity; F:receptor serine/threonine kinase binding; F:peptide binding; F:protein homodimerization activity; C:plasma membrane; C:intracellular membrane-bounded organelle,EC:2.7.1; EC:4.6.1.2,Transferring phosphorus-containing groups; Guanylate cyclase,,,
True,[NO-BLAST],maker-Scaffold_17057_SNP_457058-exonerate_protein2genome-gene-0.1-mRNA-2,---NA---,55,,,,,,,,,,,
True,"[BLASTED, MAPPED, ANNOTATED]",maker-Scaffold_62491_SNP_17612429-exonerate_protein2genome-gene-0.0-mRNA-5,RecName: Full=Vesicle-associated membrane protein 7; Short=VAMP-7; AltName: Full=Synaptobrevin-like protein 1,51,20.0,1.73217e-28,75.94,51.0,P:GO:0000226; P:GO:0006888; P:GO:0006911; P:GO:0007033; P:GO:0008333; P:GO:0009651; P:GO:0009737; P:GO:0010118; P:GO:0016189; P:GO:0017156; P:GO:0034197; P:GO:0035493; P:GO:0042996; P:GO:0043308; P:GO:0043312; P:GO:0043320; P:GO:0047496; P:GO:0048280; P:GO:0050775; P:GO:0071346; P:GO:0090161; P:GO:1900242; P:GO:1900483; P:GO:1901998; P:GO:1903595; F:GO:0005484; F:GO:0019905; C:GO:0000139; C:GO:0000331; C:GO:0005789; C:GO:0005886; C:GO:0009504; C:GO:0009986; C:GO:0030027; C:GO:0030175; C:GO:0030285; C:GO:0030669; C:GO:0031091; C:GO:0031143; C:GO:0031201; C:GO:0031901; C:GO:0031902; C:GO:0032588; C:GO:0033263; C:GO:0035577; C:GO:0043005; C:GO:0045177; C:GO:0045335; C:GO:0048471; C:GO:0098686; C:GO:0099067,"P:microtubule cytoskeleton organization; P:endoplasmic reticulum to Golgi vesicle-mediated transport; P:phagocytosis, engulfment; P:vacuole organization; P:endosome to lysosome transport; P:response to salt stress; P:response to abscisic acid; P:stomatal movement; P:synaptic vesicle to endosome fusion; P:calcium-ion regulated exocytosis; P:triglyceride transport; P:SNARE complex assembly; P:regulation of Golgi to plasma membrane protein transport; P:eosinophil degranulation; P:neutrophil degranulation; P:natural killer cell degranulation; P:vesicle transport along microtubule; P:vesicle fusion with Golgi apparatus; P:positive regulation of dendrite morphogenesis; P:cellular response to interferon-gamma; P:Golgi ribbon formation; P:regulation of synaptic vesicle endocytosis; P:regulation of protein targeting to vacuolar membrane; P:toxin transport; P:positive regulation of histamine secretion by mast cell; F:SNAP receptor activity; F:syntaxin binding; C:Golgi membrane; C:contractile vacuole; C:endoplasmic reticulum membrane; C:plasma membrane; C:cell plate; C:cell surface; C:lamellipodium; C:filopodium; C:integral component of synaptic vesicle membrane; C:clathrin-coated endocytic vesicle membrane; C:platelet alpha granule; C:pseudopodium; C:SNARE complex; C:early endosome membrane; C:late endosome membrane; C:trans-Golgi network membrane; C:CORVET complex; C:azurophil granule membrane; C:neuron projection; C:apical part of cell; C:phagocytic vesicle; C:perinuclear region of cytoplasm; C:hippocampal mossy fiber to CA3 synapse; C:integral component of presynaptic endosome membrane",,,,,
